Maquina,Fault_Code,TIMESTAMP
G,24175,2020-01-26T22:38:13.336Z
G,24225,2020-01-26T22:38:13.009Z
G,24175,2020-01-27T12:14:18.313Z
G,24175,2020-01-27T11:42:29.727Z
G,24175,2020-01-28T14:20:33.720Z
G,24175,2020-01-28T20:22:12.173Z
G,24175,2020-01-28T13:49:37.208Z
G,24175,2020-01-28T13:50:06.973Z
G,24175,2020-01-28T19:53:59.929Z
G,24175,2020-01-28T19:54:15.560Z
G,24170,2020-01-28T19:53:45.951Z
G,62018,2020-01-28T02:24:15.489Z
G,43248,2020-01-28T12:57:41.711Z
G,43248,2020-01-28T12:57:51.211Z
G,43248,2020-01-28T12:57:55.267Z
G,43248,2020-01-28T12:58:20.477Z
G,43248,2020-01-28T12:57:48.590Z
G,43248,2020-01-28T12:58:06.499Z
G,43248,2020-01-28T12:58:18.620Z
G,43248,2020-01-28T12:57:57.654Z
G,43248,2020-01-28T12:57:45.751Z
G,24175,2020-01-16T12:45:50.994Z
G,24175,2020-01-16T12:45:35.879Z
G,24156,2020-01-16T12:45:35.679Z
G,24156,2020-01-16T10:31:39.032Z
G,24156,2020-01-16T10:30:23.706Z
G,24156,2020-01-16T10:28:16.737Z
G,24156,2020-01-16T05:49:58.197Z
G,24156,2020-01-16T05:45:46.524Z
G,24156,2020-01-16T05:48:38.922Z
G,24156,2020-01-16T09:48:32.417Z
G,24163,2020-01-16T10:00:20.032Z
G,24157,2020-01-16T10:02:53.529Z
G,24163,2020-01-16T09:59:10.067Z
G,24156,2020-01-16T10:02:09.661Z
G,24156,2020-01-16T09:58:02.067Z
G,24163,2020-01-16T09:59:02.065Z
G,24175,2020-01-16T10:08:33.463Z
G,24163,2020-01-16T09:58:55.664Z
G,24157,2020-01-16T10:08:33.158Z
G,24157,2020-01-16T09:58:01.867Z
G,24163,2020-01-16T09:59:43.782Z
G,24157,2020-01-16T10:05:46.937Z
G,24157,2020-01-16T10:03:04.961Z
G,24157,2020-01-16T09:49:00.283Z
G,24156,2020-01-23T16:13:07.084Z
G,24175,2020-01-23T16:26:35.261Z
G,24157,2020-01-23T16:13:24.298Z
G,24156,2020-01-23T16:17:19.336Z
G,24150,2020-01-23T16:27:21.136Z
